question_id,question_id_individual,question_individual,token_count
05ab112e-d840-4914-9952-10ffb7c1969c,05ab112e-d840-4914-9952-10ffb7c1969c__A,Warum sind die schlechtesten Filme auf Netflix immer auf Platz 1 ( Text unten ) ?,13
ea426658-b09f-47a8-8370-762e371d2531,ea426658-b09f-47a8-8370-762e371d2531__B,Warum sind die Tanjun im Vergleich zu den Roshe Run so günstig ?,12
b465592a-a7a5-4d0b-855e-561453fb4326,b465592a-a7a5-4d0b-855e-561453fb4326__A,Warum sind eigentlich Machtmenschen wie zB Politiker oftmals Psychos ?,9
d7e9e9d2-c5c6-438a-9ecb-c8d7fdc7ee91,d7e9e9d2-c5c6-438a-9ecb-c8d7fdc7ee91__A,Warum sind fast alle Elite Kämpfer/große Persönlichkeiten ( UFC oder sonst wo ) zwischen 174cm und 178 cm groß ) ?,19
18c97670-5cd9-4867-a8de-46911171b3eb,18c97670-5cd9-4867-a8de-46911171b3eb__A,"Warum sind Kleiderbügel so teuer , das ist doch nur ein Stück Plastik ?",12
c4f8cd26-5bda-403d-af2e-81c1dcd6c33e,c4f8cd26-5bda-403d-af2e-81c1dcd6c33e__A,Warum sind Mädchen aus Los Angeles und Nähe so freizügig ?,10
ad720910-a63d-4364-ad5d-b33e9ea0fdc5,ad720910-a63d-4364-ad5d-b33e9ea0fdc5__A,Warum sind manche Menschen so dumm ?,6
96508387-f18a-4dfb-90e9-494d03751221,96508387-f18a-4dfb-90e9-494d03751221__A,Warum sind manche Polizisten zu locker geworden ?,7
0fe1264f-7714-4836-9d7a-db3050d7122f,0fe1264f-7714-4836-9d7a-db3050d7122f__A,Warum sind schwarze Menschen eigentlich so viel krasser als weiße Menschen in Sportarten ?,13
a3b577de-2bb3-40d6-a890-cccc2c6189a5,a3b577de-2bb3-40d6-a890-cccc2c6189a5__A,"Warum sind wildfremde Leute der Meinung , ich hätte keinen Führerschein obwohl die überhaupt keine Beweise haben ?",16
845435e4-6676-4e98-98e4-b89561d9a274,845435e4-6676-4e98-98e4-b89561d9a274__A,Warum spüre ich beim Training mein Rücken und meine Brust nicht ?,11
d73cee54-6a21-4416-b506-c0cc868e3560,d73cee54-6a21-4416-b506-c0cc868e3560__B,Warum stoßen die neuen Serien allerdings auf so viel Widerstand bei den alteingesessenen Fans ?,14
2c8accc1-a709-4d39-a636-4201ddc1a8d9,2c8accc1-a709-4d39-a636-4201ddc1a8d9__A,Warum stürzt mein bildschirm von meinem Pc ab und der Pc selber läuft weiter ?,14
fe86fd03-2d1e-4997-b20f-da5eaed171db,fe86fd03-2d1e-4997-b20f-da5eaed171db__A,Warum überwiegt heutzutage die demokratische Erziehung ?,6
2c0f3291-3ecc-4560-8abe-fc09b1fb9539,2c0f3291-3ecc-4560-8abe-fc09b1fb9539__A,Warum verbindet sich ps4 nicht mit dem wlan ?,7
4f65686b-699d-4123-9b51-c7dc1c06bbe2,4f65686b-699d-4123-9b51-c7dc1c06bbe2__B,Warum vergleichen wir ihn nicht mit hitler ?,7
2d74f0e5-6d72-4b61-96d0-2c3459fbc188,2d74f0e5-6d72-4b61-96d0-2c3459fbc188__A,Warum verlor die Kirche um 1500 an ansehen ?,8
b0450247-12a3-4542-9f50-686fb3bb7f79,b0450247-12a3-4542-9f50-686fb3bb7f79__A,"Warum verstehen es viele nicht , wenn jemand sehr sparsam leben will , obwohl er viel Geld hat ?",16
4d34b7f0-5c24-4c35-bbf1-3ec00faa514e,4d34b7f0-5c24-4c35-bbf1-3ec00faa514e__A,Warum werden die Plattengrenzen sich in der Zukunft so verändern ?,10
3097389a-4898-4814-a049-f92ce6996a91,3097389a-4898-4814-a049-f92ce6996a91__A,Warum werden Frauen immer noch schlechter bezahlt als Männer ?,9
e754ddbb-3e52-4597-afc7-ee6244c1cb0a,e754ddbb-3e52-4597-afc7-ee6244c1cb0a__A,"Warum werden manche Menschen immer wieder , also auch im neuen Umfeld , gemobbt ?",12
8be939c7-d54f-4c63-ab91-9bcabfc39bec,8be939c7-d54f-4c63-ab91-9bcabfc39bec__C,"Warum wird das so normalisiert , obwohl es eigentlich sehr komisch ist jemanden nur aufgrund des Phänotypen zu daten ?",18
378ddb9c-839e-4676-bb01-b5d01330444f,378ddb9c-839e-4676-bb01-b5d01330444f__A,Warum wird der Artstyle von JoJo s Bizarre s Adventure nicht gefeiert ?,12
14a19f07-41fb-4ab2-995c-bf2633d674bd,14a19f07-41fb-4ab2-995c-bf2633d674bd__A,Warum wird die Zustellung von meinem DHL-Paket ständig verschoben ?,8
f1673771-722f-4d33-82fe-07a6c0c6b5f8,f1673771-722f-4d33-82fe-07a6c0c6b5f8__A,Warum wird immer wieder behauptet Russland würde den Krieg verlieren ?,10
76bffaaf-eb6f-4b46-a3fb-676fdccc4f37,76bffaaf-eb6f-4b46-a3fb-676fdccc4f37__A,"Warum wird in der russischen Sprache der Buchstabe Ё , ё sehr oft als Е , е geschrieben von den Leuten ?",19
04d60445-128b-41a4-bf92-005f37f72ae3,04d60445-128b-41a4-bf92-005f37f72ae3__A,Warum wird mein Auge Abends und Morgens immer rot ( Bild ) ?,10
9115bb26-5a96-4d51-b969-5d8219d5f55a,9115bb26-5a96-4d51-b969-5d8219d5f55a__A,"Warum wird Robert Habeck ( Wirtschaftsminister ) unterstellt , er habe absolut keine Kompetenz für seinen Posten ?",14
f16b7d16-b5ee-4d89-b826-2f66e60a8627,f16b7d16-b5ee-4d89-b826-2f66e60a8627__A,"Warum wundern sich manche Männer , dass sie Single sind , wenn die gefühlt 1 pro Monat unter die Dusche gehen ?",19
9b2bda99-8200-4059-b03c-369978cc70ab,9b2bda99-8200-4059-b03c-369978cc70ab__A,Warum würde ich lieber ein Mädchen sein wollen ?,8
3409ccda-55d8-478e-ab80-06281e5b24f6,3409ccda-55d8-478e-ab80-06281e5b24f6__C,"Was gab es für Gründe , außer dass sie in der Tabelle ( Saison vorbei ) besser ist oder man für man war ?",20
de00ce2a-e9a2-4603-acde-2d66c2eec767,de00ce2a-e9a2-4603-acde-2d66c2eec767__A,Was gibt es alles für Gründe weshalb man nicht auf sein Bankkonto zugreifen kann ?,14
9da0cd66-4770-4a6c-b507-c883d9bd700d,9da0cd66-4770-4a6c-b507-c883d9bd700d__H,"was hat dazu geführt , dass es besser geworden ist ?",9
310bcbff-d2be-4f37-a722-eb9149eb66d1,310bcbff-d2be-4f37-a722-eb9149eb66d1__A,Was ist der Grund dafür dass Türken Kurden hassen ?,9
b8266a13-ebc4-4ea3-a746-d9b5ad9691aa,b8266a13-ebc4-4ea3-a746-d9b5ad9691aa__A,Was ist der Grund dass heutzutage die Scheidungsquote im Deutschsprachigen Raum und die USA hoch ist und Früher nicht ?,19
3d2cdf49-b33d-4d58-b88c-1f6b8d700f7c,3d2cdf49-b33d-4d58-b88c-1f6b8d700f7c__B,Was ist der Grund für diese langen Kriege in dem Gebiet ?,11
6deeef71-9a13-47bd-bf12-8b7bea2ee0af,6deeef71-9a13-47bd-bf12-8b7bea2ee0af__B,Was ist der Grund warum ihr während der Periode auf Tangatragen verzichtet ?,12
790a1acb-59a2-425f-8481-31fa383fbbd8,790a1acb-59a2-425f-8481-31fa383fbbd8__D,Was könnte da dahinter stecken ?,5
2c000bad-9b02-47ed-9748-bc5a30dbfb07,2c000bad-9b02-47ed-9748-bc5a30dbfb07__B,"Was könnte der Auslöser für das plötzliche , sehr viele auf Toilette gehen sein ?",13
4fef1017-97f6-44b6-8733-18f09735d259,4fef1017-97f6-44b6-8733-18f09735d259__C,Was könnte es sein an die Experten ?,7
bb5f881a-37c8-410b-83ff-6dadee1d2915,bb5f881a-37c8-410b-83ff-6dadee1d2915__B,"Was sind die Gründe , weshalb die Elektroautos zunächst aus dem Verkehr verschwanden , jetzt aber wieder im Kommen sind ?",18
5ead9014-96d0-4258-ad4e-92a39fbe832d,5ead9014-96d0-4258-ad4e-92a39fbe832d__A,Welche Note brauche ich für eine 3 im Zeugnis ?,9
44833225-d26d-4b3f-89f6-63bb8dd4c581,44833225-d26d-4b3f-89f6-63bb8dd4c581__B,"Welche Noten braucht man , um eine 5 in einem Hauptfach und eine 5 in einem Nebenfach auszugleichen ?",17
70f65335-83e8-4706-b194-bba315682c5f,70f65335-83e8-4706-b194-bba315682c5f__B,"Welchen Grund könnte es haben , dass manche Menschen versuchen andere abzuwerten und sie zu beleidigen ?",15
5c5d0f1d-9bd2-4786-8dfe-159831901fa7,5c5d0f1d-9bd2-4786-8dfe-159831901fa7__A,"Wenn ich schwitze wird mein Ausschnitt rot , warum ?",8
219f759b-0424-4d48-a9b8-4f6651a9816d,219f759b-0424-4d48-a9b8-4f6651a9816d__A,Weshalb denkt ihr hat Scholz solch eine Angst davor Waffen an die Ukraine zu liefern ?,15
d3acb0e3-3e37-4847-a70a-ef13be876609,d3acb0e3-3e37-4847-a70a-ef13be876609__A,Weshalb komme ich bei der Selbstbefriedigung nicht mehr ?,8
42704409-6202-4791-b2f7-d712ebdd476f,42704409-6202-4791-b2f7-d712ebdd476f__A,Wie hat Deutschland bis jetzt noch keine Punkte bekommen bei Eurovision Song Contest ?,13
99baa2a7-02c8-42d0-b281-d838eb3860e8,99baa2a7-02c8-42d0-b281-d838eb3860e8__B,Wie hat Sator dann doch die 241 bekommen ?,8
cdda5e58-43f8-4c59-9d9f-1731d1437c09,cdda5e58-43f8-4c59-9d9f-1731d1437c09__B,"Wie in der Beschreibung schon steht , würde ich gerne wissen warum jhope von BTS damals immer eine maske trug ?",19
4add6b8c-be2a-4596-ad00-3b14be8daa53,4add6b8c-be2a-4596-ad00-3b14be8daa53__A,Wie ist Putin auf diese elende Verliererstraße geraten ?,8
b4395495-9561-49ef-b128-ef336b86f35e,b4395495-9561-49ef-b128-ef336b86f35e__A,Wie kam es zu der zweiten Version deines Liedes OHNE Rapteil ?,11
06259f03-27a1-4760-9807-10f9db8c36e2,06259f03-27a1-4760-9807-10f9db8c36e2__A,Wie kam es zum Kinderförderungsgesetz 2008 ?,6
efb4348a-828b-4efe-909d-6019fb451e5d,efb4348a-828b-4efe-909d-6019fb451e5d__D,Wie kann das also entstehen ?,5
ba78bb51-c305-41fe-bad4-3161b69af2c8,ba78bb51-c305-41fe-bad4-3161b69af2c8__B,"Wie kann das sein , dass ein und derselbe Autor sich so arg widerspricht ?",13
88bea902-3e06-47a6-9110-0ee999687440,88bea902-3e06-47a6-9110-0ee999687440__C,Wie kann der denn sehen dass ich von 122 bis 89 gefahren bin ?,13
7cc56241-c607-49b0-9aa8-e8a6c0f7e281,7cc56241-c607-49b0-9aa8-e8a6c0f7e281__A,Wie kann die Erde rund sein wenn die Erde auf die wir stehen flach ist ?,15
7a4319d1-04bf-4cff-815b-2c70e4ebd870,7a4319d1-04bf-4cff-815b-2c70e4ebd870__A,Wie kann ein Elyas M Barek oder Zac Efron für Frauen attraktiv sein ?,13
9b35ad15-1d87-4e2c-a84e-77964ca15deb,9b35ad15-1d87-4e2c-a84e-77964ca15deb__D,"wie kann es sein , dass atomwaffen noch eingesetzt werden können ?",10
1d738ed4-0396-4cb0-9f2d-9316aa6fb2e6,1d738ed4-0396-4cb0-9f2d-9316aa6fb2e6__A,"Wie kann es sein , dass sich diese Figuren bewegen können ?",10
2a8e1d1c-d80b-479c-bfae-5672221da9b9,2a8e1d1c-d80b-479c-bfae-5672221da9b9__A,Wie kann es vor millionen jahren dinos gegeben haben wenn es die erde erst 2022 Jahre gibt ?,17
b6a54da0-210a-4703-83ed-8be07d924dee,b6a54da0-210a-4703-83ed-8be07d924dee__A,Wie kann Katar Eigentümer eines Vereins sein ?,7
8be2d9b2-7bfc-4b26-b9a4-793ce8edea72,8be2d9b2-7bfc-4b26-b9a4-793ce8edea72__B,Wie kann sie mir nur 1mal zuhören ?,6
3da52222-3acc-4452-8054-c006980caa66,3da52222-3acc-4452-8054-c006980caa66__B,Wie können einige Leute ohne Geld reinzustecken schon Level 200 sein ?,11
160bc57c-bf1c-4719-aae6-48bd106e6062,160bc57c-bf1c-4719-aae6-48bd106e6062__A,"Wie können sich Inder eigentlich so prachtvolle Hochzeiten leisten , wenn Indien so arm ist ?",14
783fdeba-b6fd-49dc-b8f2-02d973054dde,783fdeba-b6fd-49dc-b8f2-02d973054dde__A,Wie lässt sich die Koexistenz zwischen Marxismus und Katholizismus im Polen der 1980er Jahre erklären ?,14
6a614b78-f9aa-4da0-8be0-33a6207e2544,6a614b78-f9aa-4da0-8be0-33a6207e2544__B,Wie passen in so ein kleines Land über 170 Millionen Menschen hinein ?,12
dc9f5114-c951-43c1-ac2f-a0319a28df62,dc9f5114-c951-43c1-ac2f-a0319a28df62__B,"Wieso bekomme ich als 1 , 72 m Junge Minderwertigkeitskomplexe , wenn ich große Frauen über 1 , 75 m sehe ?",18
ab601b13-ce35-4ee6-9424-d509a960615d,ab601b13-ce35-4ee6-9424-d509a960615d__A,Wieso bekomme ich mein Visum nicht ?,6
4b17a253-0f11-4630-9f4b-2fdcf7f127c0,4b17a253-0f11-4630-9f4b-2fdcf7f127c0__A,Wieso betrifft das Thema Feminismus Jugendliche nicht mehr so sehr wie bspw . in den 80ern ?,14
f02732df-b377-4c72-b28d-571768d0a261,f02732df-b377-4c72-b28d-571768d0a261__A,Wieso bin ich in der Gegenwart so dumm ?,8
62e4b307-f17b-45e1-804a-3daf21051c7e,62e4b307-f17b-45e1-804a-3daf21051c7e__C,"Wieso braucht man unbedingt die mit Farbe zu mischen und so zu verkaufen , als wären sie schwarz ?",17
dca4c78a-9880-4cba-adb9-fd1272248ece,dca4c78a-9880-4cba-adb9-fd1272248ece__A,Wieso finden mich Mädchen nicht attraktiv genug ?,7
be142cca-470a-4440-9a9e-5e7454594a01,be142cca-470a-4440-9a9e-5e7454594a01__A,Wieso fühle ich mich gelähmt ?,5
7f702d9a-11d9-4695-9466-bfb2a4724c39,7f702d9a-11d9-4695-9466-bfb2a4724c39__A,"Wieso fühlen sich +30 Grad Celsius heiß an , wenn unsere Körpertemperatur 37 Grad Celsius beträgt ?",14
6ceb54fa-3ea4-488f-876b-024cc66cbb21,6ceb54fa-3ea4-488f-876b-024cc66cbb21__A,Wieso geht mein 2 Monitor nicht mehr ?,7
c2b2e3e0-1cf2-42fd-9089-73b7b739acbc,c2b2e3e0-1cf2-42fd-9089-73b7b739acbc__A,Wieso gibt es in der arabischen Welt mehr Solidarität mit Palästina ?,11
d38a63ef-4fd6-42ed-8a89-c75327130ada,d38a63ef-4fd6-42ed-8a89-c75327130ada__A,Wieso gibt es serien die ich 1 mal und andere die ich 100 mal gucken könnte ?,16
53ec3c7d-5148-41a2-9747-c1c1086a3c89,53ec3c7d-5148-41a2-9747-c1c1086a3c89__A,Wieso gibt es so viel Islamophobie/Islamfeindlichkeit in Deutschland ?,9
6eea204f-b56d-4ced-9083-1c00c11458be,6eea204f-b56d-4ced-9083-1c00c11458be__A,wieso hat Flash in der serie the flash manchmal blitze in den augen ?,13
a0e54136-9982-4737-83e7-741103bedcfa,a0e54136-9982-4737-83e7-741103bedcfa__A,Wieso ist das Kind von Ronaldo gestorben ?,7
f8c6fb6a-0ab8-4cea-a070-7d7804888c8c,f8c6fb6a-0ab8-4cea-a070-7d7804888c8c__A,"Wieso ist der Juni nicht so warm , obwohl es Sommer ist ?",11
1c5962ac-a9ac-4ad6-b568-f2c576583e0a,1c5962ac-a9ac-4ad6-b568-f2c576583e0a__A,Wieso ist die Taliban so wie sie ist ?,8
207c2e3e-040b-4037-9ea1-2bd3d53391ef,207c2e3e-040b-4037-9ea1-2bd3d53391ef__C,"Wieso ist es in der Gesellschaft so schlecht angesehen , wenn man kein Alkohol trinkt , nicht raucht und keine Drogen konsumiert ?",20
b0c3a3cf-08ef-40e3-90c3-8b0ba4468043,b0c3a3cf-08ef-40e3-90c3-8b0ba4468043__A,Wieso ist Gott in Dragonball so machtlos ?,7
1fb7caa0-2b44-4629-8ef6-5a8530a107de,1fb7caa0-2b44-4629-8ef6-5a8530a107de__A,Wieso ist Homosexualilität keine Psychische Erkrankung ?,6
ed82473a-2ac1-4b83-aa31-3ca4faf94023,ed82473a-2ac1-4b83-aa31-3ca4faf94023__A,Wieso ist Instagram so unsicher ?,5
ca9dd266-43c3-42d1-a54f-088547841af4,ca9dd266-43c3-42d1-a54f-088547841af4__K,Wieso ist Kunst so dumm teuer ?,6
331984e0-77a0-474f-a15d-49e697204519,331984e0-77a0-474f-a15d-49e697204519__A,Wieso ist mein Paypal Geld einbehalten ?,6
c5b3bfe5-7cce-443d-bdc1-3c955ee19063,c5b3bfe5-7cce-443d-bdc1-3c955ee19063__A,Wieso Juckt es immer in meinem Ohr ?,7
fbd57ec1-0be1-4b18-b46e-122cb43f2b83,fbd57ec1-0be1-4b18-b46e-122cb43f2b83__A,Wieso kann ich auf dem Handy kein Minecraft mehr richtig spielen ?,11
3d8644a4-afd3-440a-bdb6-b67081778bc4,3d8644a4-afd3-440a-bdb6-b67081778bc4__B,Wieso kann ich da überhaupt nur Auto und aus einstellen ?,10
b8afd58d-6059-4efc-9366-8d2800096262,b8afd58d-6059-4efc-9366-8d2800096262__B,Wieso kann ich den Puls am linken Handgelenk ohne Probleme spüren und am rechten so gut wie gar nicht ?,19
e2edf5ce-dfe6-4678-8105-576821d930c5,e2edf5ce-dfe6-4678-8105-576821d930c5__A,Wieso können wir uns nur auf einer Seite der Dualität in Position in ihrem Wahrscheinlichkeitsraum selbst erkennen ?,17
18580d90-df6b-48df-bd98-a36c8f3afb11,18580d90-df6b-48df-bd98-a36c8f3afb11__A,"Wieso kriege ich starken Drang , meine Augenbrauen anzuheben , wenn ich auf einer Diät bin ?",14
7a37dc82-eb2d-4f4f-8ef9-4c85ca7a8a91,7a37dc82-eb2d-4f4f-8ef9-4c85ca7a8a91__B,"Wieso kümmern sich Leute erst um einen , wenn man sich beinahe umgebracht hat ?",13
a485aece-fca1-47c9-a5fd-28eb6fb5c12b,a485aece-fca1-47c9-a5fd-28eb6fb5c12b__A,Wieso macht Alkohol lustig und gesellig wenn es doch ein Downer ist ?,12
23d80ab4-3757-4882-9c2e-79f5136893e1,23d80ab4-3757-4882-9c2e-79f5136893e1__B,"Wieso mögen viele den Mai so sehr , obwohl da der sogenannte Kälteeinbruch ( die Eisheiligen ) drohen ?",15
6da388d7-0271-4525-b23c-dfe6cc97f377,6da388d7-0271-4525-b23c-dfe6cc97f377__A,Wieso muss ich immer lachen wenn meine mutter mich anschreit ?,10
312d2cff-84fe-4cef-a2ff-41e146f83277,312d2cff-84fe-4cef-a2ff-41e146f83277__A,Wieso nehme ich bei Kaffee zu ?,6
3b20fa05-ffce-4c30-9e68-665c7149d259,3b20fa05-ffce-4c30-9e68-665c7149d259__A,Wieso öffnen sich keine Seiten ?,5
61c039be-0791-414b-a37f-6b4a72cc2077,61c039be-0791-414b-a37f-6b4a72cc2077__A,Wieso räume ich immer wieder mein Zimmer auf ?,8
43f92c90-82bc-4061-836b-97e185f680e3,43f92c90-82bc-4061-836b-97e185f680e3__A,Wieso schaue ich dem Tod so gleichgültig entgegen ?,8
a7ec0ef7-b223-43ac-b74e-bae110f36927,a7ec0ef7-b223-43ac-b74e-bae110f36927__A,Wieso schmecken vegetarische Würstchen wie richtige ?,6
bf63795a-9157-47ec-9225-ef856beff12d,bf63795a-9157-47ec-9225-ef856beff12d__B,Wieso sehe ich manchmal wem mich einen like gegeben habe und manchmal wird mir diese Option nicht angezeigt ?,18
dfe68e62-89b9-485c-880f-b88e773623a0,dfe68e62-89b9-485c-880f-b88e773623a0__A,"Wieso sind Männer oft in Überzahl , wenn es um Sex geht ?",11
e5722ab4-2583-4848-9086-6e419c61a5af,e5722ab4-2583-4848-9086-6e419c61a5af__C,Wieso sitzt da die Schöneberger ?,5
88333868-aa50-487b-90e9-9979b4ab3c20,88333868-aa50-487b-90e9-9979b4ab3c20__A,Wieso spielt kaum jemand auf Steam meine Spiele aber auf Playstation so viele ?,13
30a2e738-ef97-409d-b6c0-3d786f2ba721,30a2e738-ef97-409d-b6c0-3d786f2ba721__A,Wieso spüre ich nie so nen teen spirit ?,8
669c8208-49d2-456b-8832-480bc5898c9f,669c8208-49d2-456b-8832-480bc5898c9f__A,Wieso verliert man plötzlich Gefühle wenn man mit seinen Crush zusammen kommt ?,12
bcae1bcc-1d3d-4a4f-89e5-4a5390a2edd3,bcae1bcc-1d3d-4a4f-89e5-4a5390a2edd3__B,Wieso werden die immer ( wenn auch zum kleinen Teil ) von Nazis infiltriert ?,12
874cc500-ea74-44d5-a3a4-d2e9a7f73004,874cc500-ea74-44d5-a3a4-d2e9a7f73004__A,Wieso wird man so blöd angeschaut wenn man raucht ?,9
6d9d73da-d4f6-46bb-adeb-2e049d37dfaa,6d9d73da-d4f6-46bb-adeb-2e049d37dfaa__B,Wieso wissen das manche leute nicht ?,6
580d0b0a-7237-44ae-a2a8-b9f1cb112ea0,580d0b0a-7237-44ae-a2a8-b9f1cb112ea0__A,Wieso wurde aus dem Begriff Geisterfahrer in den 90ern irgendwann konsequent Falschfahrer ?,11
1b891f94-5b3f-45b3-833f-6a229999e3a6,1b891f94-5b3f-45b3-833f-6a229999e3a6__A,"Windows 11-Desktop bei verschieben sich die Icons im Desktop , warum ?",9
5f0092e5-30c9-4a65-8258-9abb743a4f93,5f0092e5-30c9-4a65-8258-9abb743a4f93__B,"Woher ergibt sich aber die Formel , von elementar lösbaren unbestimmten Integralen ?",11
0e1b05da-1b43-4d9d-afbd-4108b9c71cf9,0e1b05da-1b43-4d9d-afbd-4108b9c71cf9__A,Woher hat Patrick Süskind seine obsession mit Frankreich in Das Parfum ?,11
3aab25ea-37f9-454a-98a5-bac53dbbc19f,3aab25ea-37f9-454a-98a5-bac53dbbc19f__B,Woher kann man das denn genau sagen ?,7
eae40546-2d77-4c25-9e17-8a201310a8c1,eae40546-2d77-4c25-9e17-8a201310a8c1__A,Woher kommt die Angst etwas zu verpassen ?,7
d468d01b-d5a1-44b5-bf3b-4bc157de939f,d468d01b-d5a1-44b5-bf3b-4bc157de939f__A,"Woher kommt die Behauptung , der Mensch wisse mehr über das Weltall als über die Tiefsee ?",15
13618db0-0096-4894-8d64-2a69522fd316,13618db0-0096-4894-8d64-2a69522fd316__B,"Woher konnten die Menschen vor 2000 Jahren wissen , dass sich diese Vorhersagen zu 100 erfüllen werden ?",16
8b2bc354-7f02-4e74-b1a4-721ee4c62e4d,8b2bc354-7f02-4e74-b1a4-721ee4c62e4d__A,"Woher soll ich wissen wo diese Datei , geöffnet ist ?",9
474bfaf6-3ae1-41a8-b486-f376d3cdceeb,474bfaf6-3ae1-41a8-b486-f376d3cdceeb__C,Woher weiß der VPN Server an welchen Nutzer das Paket weitergeleitet werden muss ?,13
8726de99-f510-4b3c-bb4e-e751fb384d1a,8726de99-f510-4b3c-bb4e-e751fb384d1a__A,"Woher weiß man , wenn man Programmierer einstellt , dass sie nicht einfach selbst das Programm veröffentlichen ?",15
b9a3cc8e-bcd3-4647-a375-cb2bf6f88816,b9a3cc8e-bcd3-4647-a375-cb2bf6f88816__A,Woher weiß man wie man z . B . Museum ausspricht ?,9
d173de11-20a2-4e25-ab28-6deefa4f06f8,d173de11-20a2-4e25-ab28-6deefa4f06f8__A,Woran könnte es liegen dass ich von Mücken gestochen wurde und meine Freundin gar nicht ?,15
fd7a5d4d-d6b3-425a-8362-0cde37c43ede,fd7a5d4d-d6b3-425a-8362-0cde37c43ede__B,"Woran liegt es , dass Deutschland in der Planung und Umsetzung größerer Projekte zu einer Bananenrepublik verkommen ist ?",17
f970b557-0d44-4827-b7cb-18ba33f86ef3,f970b557-0d44-4827-b7cb-18ba33f86ef3__B,"Woran liegt es , dass ich gut definierte Schultern , Bizeps habe obwohl ich nicht einmal Trainieren gehe ?",16
288ac05d-6484-4484-bb0e-b09ef9acc545,288ac05d-6484-4484-bb0e-b09ef9acc545__A,Worin liegt das Problem wenn sich das Handy nicht mit dem WLAN verbindet ?,13
659b5a2f-d527-4a14-9060-a7f20e6f7d0e,659b5a2f-d527-4a14-9060-a7f20e6f7d0e__B,"Zahlreiche Tumore , die Finger waren umwickelt , da sie offen waren , usw . Und was steckt wieder mal dahinter ?",17
78008888-3d87-428f-bcde-f98be5609e94,78008888-3d87-428f-bcde-f98be5609e94__B,Zuletzt vor 20 jahren gesehen . . . Woran kann es liegen wenn es in der Familie so große Unterschiede gibt ?,18
d2a930b0-ccf2-444c-9c7a-55ce776b656a,d2a930b0-ccf2-444c-9c7a-55ce776b656a__D,". Man sollte bei diesem Operator zu einer begründeten Bewertung kommen , aber was soll ich denn genau bewerten ?",17
a3d55da8-3d06-479a-a77b-deed29730ec4,a3d55da8-3d06-479a-a77b-deed29730ec4__D,"( Er weiß nicht , dass ich die Geschichte kenne ) - Wie kann ich ihn und sein Verhalten / seine Reaktionen einschätzen ?",18
392105f7-ab54-478c-bdfd-bbf618398ff7,392105f7-ab54-478c-bdfd-bbf618398ff7__B,( Ich habe eine Jacke über meine Beine gelegt damit es niemand sieht ) Was soll ich tun ?,16
794ce69c-98d1-45dd-9c36-274277fd7b99,794ce69c-98d1-45dd-9c36-274277fd7b99__B,( Sie beobachtet mich immer mit einem verliebten Blick ) Was kann ich dagegen eigentlich tun ?,14
7ea4c354-2bfd-481b-860d-7fb14b62f482,7ea4c354-2bfd-481b-860d-7fb14b62f482__C,Aber was muss man machen ?,5
adba5ab5-0d7a-487a-9b3d-69bd184948e0,adba5ab5-0d7a-487a-9b3d-69bd184948e0__B,Aber was soll ich mit den zerbrochenen teilen nun tun ?,10
fdca6f7b-58fa-493b-bcbc-c98934af0b3e,fdca6f7b-58fa-493b-bcbc-c98934af0b3e__B,"aber wenn ich in Kassel Wilhelmshöhe umsteigen muss , muss ich auf gleis 2 aber auf welchen Buchstabe ?",17
356b9ced-84a4-4127-a3e6-da1986b7e4d5,356b9ced-84a4-4127-a3e6-da1986b7e4d5__B,"Aber wonach muss ich fragen , dass mir der Lieferant bestätigt , dass keine gefährlichen Substanzen ( RoHS ) in meinem Produkt enthalten sind ?",20
db945e2f-bbfe-4c45-8ce7-7f9b3745d69b,db945e2f-bbfe-4c45-8ce7-7f9b3745d69b__A,"Aktiv Passiv , in welche Zeit muss man jeweilige Sätze umformulieren ?",10
a18086cc-88fa-4893-9522-f3a4480d98fb,a18086cc-88fa-4893-9522-f3a4480d98fb__B,"Also meine Fragen Was muss ich tun , damit ich auf Schrottplätzen Schrott kaufen kann ?",14
a3c9d9de-5e11-4f19-a0bb-4fde4fe956d4,a3c9d9de-5e11-4f19-a0bb-4fde4fe956d4__A,"An alle , die VWL studiert haben Was kann man nach dem Studium machen ?",13
8c1d2dfe-7305-4d34-a548-7ddf24d4fa63,8c1d2dfe-7305-4d34-a548-7ddf24d4fa63__C,an der Kasse oder an jemand der sortiert oder so und was soll ich sagen ?,15
8c28a2be-f48d-48d7-bf3a-bfcfd8a9de51,8c28a2be-f48d-48d7-bf3a-bfcfd8a9de51__C,auch nicht mit einem neuen Mann da ich dies noch nicht überwunden habe was kann man denn dagegen noch tun ?,20
346196ba-fe5f-488b-a6c0-51672a0a8826,346196ba-fe5f-488b-a6c0-51672a0a8826__B,Auf Anfrage Meinen Hausarzt will davon nichts wissen was kann ich jetzt tun ?,13
58e225c2-553c-46e9-b15e-5cf9efbdc6ed,58e225c2-553c-46e9-b15e-5cf9efbdc6ed__F,"Auf welche versteckten Mängel sind zu achten , wenn ich vor Ort bin ?",12
b6b39cf5-4fbf-43d5-a48e-097537ac25b8,b6b39cf5-4fbf-43d5-a48e-097537ac25b8__A,Auf welchen Server soll ich wechseln in SSO ?,8
